Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time
USDT,AEROUSDT,TRADE,SELL,3.00000000000000000000,540.00000000000000000000,1.84720000000000000000,0.00000000000000000000,-0.00099749000000000000,0.01860000000000000000,0.01760251000000000000,26296.16267274925185473400,CLOSE,2024-12-18 11:22:56
USDT,AEROUSDT,SETTLEMENT,BUY,--,543.00000000000000000000,--,-0.10074279000000000000,0.00000000000000000000,0.00000000000000000000,-0.10074279000000000000,26296.14507023925185473400,SETTLEMENT,2024-12-18 08:00:00
USDT,VIRTUALUSDT,SETTLEMENT,BUY,--,726.00000000000000000000,--,-0.20292426000000000000,0.00000000000000000000,0.00000000000000000000,-0.20292426000000000000,26296.24581302925185473400,SETTLEMENT,2024-12-18 08:00:00
USDT,AXLUSDT,SETTLEMENT,BUY,--,6475.00000000000000000000,--,-0.55037500000000000000,0.00000000000000000000,0.00000000000000000000,-0.55037500000000000000,26296.44873728925185473400,SETTLEMENT,2024-12-18 08:00:00
USDT,MERLUSDT,SETTLEMENT,BUY,--,29770.30000000000000000000,--,-0.91097118000000000000,0.00000000000000000000,0.00000000000000000000,-0.91097118000000000000,26296.99911228925185473400,SETTLEMENT,2024-12-18 08:00:00
USDT,WLDUSDT,SETTLEMENT,BUY,--,6596.20000000000000000000,--,-1.75063148000000000000,0.00000000000000000000,0.00000000000000000000,-1.75063148000000000000,26297.91008346925185473400,SETTLEMENT,2024-12-18 08:00:00
USDT,1000PEPEUSDT,SETTLEMENT,BUY,--,2434800.00000000000000000000,--,-5.24154005000000000000,0.00000000000000000000,0.00000000000000000000,-5.24154005000000000000,26299.66071494925185473400,SETTLEMENT,2024-12-18 08:00:00
USDT,CYBERUSDT,SETTLEMENT,BUY,--,1052.30000000000000000000,--,-0.20379563000000000000,0.00000000000000000000,0.00000000000000000000,-0.20379563000000000000,26304.90225499925185473400,SETTLEMENT,2024-12-18 08:00:00
USDT,VIRTUALUSDT,TRADE,BUY,359.00000000000000000000,726.00000000000000000000,2.78010000000000000000,0.00000000000000000000,-0.17965007000000000000,0.00000000000000000000,-0.17965007000000000000,26305.10605062925185473400,OPEN,2024-12-18 07:13:41
USDT,AEROUSDT,TRADE,BUY,543.00000000000000000000,543.00000000000000000000,1.84100000000000000000,0.00000000000000000000,-0.17993934000000000000,0.00000000000000000000,-0.17993934000000000000,26305.28570069925185473400,OPEN,2024-12-18 06:58:00
USDT,VIRTUALUSDT,TRADE,BUY,367.00000000000000000000,367.00000000000000000000,2.72100000000000000000,0.00000000000000000000,-0.17974926000000000000,0.00000000000000000000,-0.17974926000000000000,26305.46564003925185473400,OPEN,2024-12-18 06:57:28
USDT,MERLUSDT,TRADE,BUY,3174.60000000000000000000,29770.30000000000000000000,0.31500000000000000000,0.00000000000000000000,-0.17999982000000000000,0.00000000000000000000,-0.17999982000000000000,26305.64538929925185473400,OPEN,2024-12-18 05:26:44
USDT,,TRANSFER_OUT,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,26305.82538911925185473400,--,2024-12-18 03:05:39
BNB,BNBUSDT,TRADE,SELL,-12.76101000000000000000,0.00000000000000000000,719.92000000000000000000,0.00000000000000000000,0.00000000000000000000,-12.76101000000000000000,-12.76101000000000000000,0.00000000000000000000,--,2024-12-18 01:30:48
USDT,BNBUSDT,TRADE,SELL,9186.90631920000000000000,0.00000000000000000000,719.92000000000000000000,0.00000000000000000000,-6.20116176546000000000,9186.90631920000000000000,9180.70515743454000000000,31305.82538911925185473400,--,2024-12-18 01:30:48
BNB,BNBUSDT,TRADE,SELL,-0.60750000000000000000,0.00000000000000000000,719.92000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.60750000000000000000,-0.60750000000000000000,12.76101000000000000000,--,2024-12-18 01:30:48
USDT,BNBUSDT,TRADE,SELL,437.35140000000000000000,0.00000000000000000000,719.92000000000000000000,0.00000000000000000000,-0.29521219500000000000,437.35140000000000000000,437.05618780500000000000,22125.12023168471185473400,--,2024-12-18 01:30:48
BNB,BNBUSDT,TRADE,SELL,-0.60750000000000000000,0.00000000000000000000,719.92000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.60750000000000000000,-0.60750000000000000000,13.36851000000000000000,--,2024-12-18 01:30:48
USDT,BNBUSDT,TRADE,SELL,437.35140000000000000000,0.00000000000000000000,719.92000000000000000000,0.00000000000000000000,-0.29521219500000000000,437.35140000000000000000,437.05618780500000000000,21688.06404387971185473400,--,2024-12-18 01:30:48
BNB,BNBUSDT,TRADE,SELL,-0.81000000000000000000,0.00000000000000000000,719.95000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.81000000000000000000,-0.81000000000000000000,13.97601000000000000000,--,2024-12-18 01:30:48
USDT,BNBUSDT,TRADE,SELL,583.15950000000000000000,0.00000000000000000000,719.95000000000000000000,0.00000000000000000000,-0.46652760000000000000,583.15950000000000000000,582.69297240000000000000,21251.00785607471185473400,--,2024-12-18 01:30:48
BNB,BNBUSDT,TRADE,SELL,-0.00393000000000000000,0.00000000000000000000,719.96000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00393000000000000000,-0.00393000000000000000,14.78601000000000000000,--,2024-12-18 01:30:48
USDT,BNBUSDT,TRADE,SELL,2.82944280000000000000,0.00000000000000000000,719.96000000000000000000,0.00000000000000000000,-0.00226355424000000000,2.82944280000000000000,2.82717924576000000000,20668.31488367471185473400,--,2024-12-18 01:30:48
BNB,BNBUSDT,TRADE,SELL,-0.81000000000000000000,0.00000000000000000000,719.99000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.81000000000000000000,-0.81000000000000000000,14.78994000000000000000,--,2024-12-18 01:30:48
USDT,BNBUSDT,TRADE,SELL,583.19190000000000000000,0.00000000000000000000,719.99000000000000000000,0.00000000000000000000,-0.46655352000000000000,583.19190000000000000000,582.72534648000000000000,20665.48770442895185473400,--,2024-12-18 01:30:48
BNB,BNBUSDT,TRADE,SELL,-1.92919000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-1.92919000000000000000,-1.92919000000000000000,15.59994000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,1388.55379440000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.93727381122000000000,1388.55379440000000000000,1387.61652058878000000000,20082.76235794895185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.50000000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.50000000000000000000,-0.50000000000000000000,17.52913000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,359.88000000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.24291900000000000000,359.88000000000000000000,359.63708100000000000000,18695.14583736017185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-7.50000000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-7.50000000000000000000,-7.50000000000000000000,18.02913000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,5398.20000000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-3.64378500000000000000,5398.20000000000000000000,5394.55621500000000000000,18335.50875636017185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.74141000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.74141000000000000000,-0.74141000000000000000,25.52913000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,533.63726160000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.36020515158000000000,533.63726160000000000000,533.27705644842000000000,12940.95254136017185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.50000000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.50000000000000000000,-0.50000000000000000000,26.27054000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,359.88000000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.24291900000000000000,359.88000000000000000000,359.63708100000000000000,12407.67548491175185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.60750000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.60750000000000000000,-0.60750000000000000000,26.77054000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,437.25420000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.29514658500000000000,437.25420000000000000000,436.95905341500000000000,12048.03840391175185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.60750000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.60750000000000000000,-0.60750000000000000000,27.37804000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,437.25420000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.29514658500000000000,437.25420000000000000000,436.95905341500000000000,11611.07935049675185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.39230000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.39230000000000000000,-0.39230000000000000000,27.98554000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,282.36184800000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.19059424740000000000,282.36184800000000000000,282.17125375260000000000,11174.12029708175185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.02230000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.02230000000000000000,-0.02230000000000000000,28.37784000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,16.05064800000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.01083418740000000000,16.05064800000000000000,16.03981381260000000000,10891.94904332915185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.81000000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.81000000000000000000,-0.81000000000000000000,28.40014000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,583.00560000000000000000,0.00000000000000000000,719.76000000000000000000,0.00000000000000000000,-0.46640448000000000000,583.00560000000000000000,582.53919552000000000000,10875.90922951655185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.81000000000000000000,0.00000000000000000000,719.77000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.81000000000000000000,-0.81000000000000000000,29.21014000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,583.01370000000000000000,0.00000000000000000000,719.77000000000000000000,0.00000000000000000000,-0.46641096000000000000,583.01370000000000000000,582.54728904000000000000,10293.37003399655185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.48600000000000000000,0.00000000000000000000,719.78000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.48600000000000000000,-0.48600000000000000000,30.02014000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,349.81308000000000000000,0.00000000000000000000,719.78000000000000000000,0.00000000000000000000,-0.27985046400000000000,349.81308000000000000000,349.53322953600000000000,9710.82274495655185473400,--,2024-12-18 01:30:41
BNB,BNBUSDT,TRADE,SELL,-0.69373000000000000000,0.00000000000000000000,719.86000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.69373000000000000000,-0.69373000000000000000,30.50614000000000000000,--,2024-12-18 01:30:41
USDT,BNBUSDT,TRADE,SELL,499.38847780000000000000,0.00000000000000000000,719.86000000000000000000,0.00000000000000000000,-0.39951078224000000000,499.38847780000000000000,498.98896701776000000000,9361.28951542055185473400,--,2024-12-18 01:30:41
USDT,BTCUSDT,TRADE,SELL,0.10000000000000000000,0.00000000000000000000,106334.40000000000000000000,0.00000000000000000000,-4.25337600000000000000,244.91845804000000000000,240.66508204000000000000,8862.30054840279185473400,CLOSE,2024-12-18 01:29:43
USDT,BTCUSDT,TRADE,SELL,0.53700000000000000000,0.10000000000000000000,106334.40000000000000000000,0.00000000000000000000,-22.84062912000000000000,1315.21211971000000000000,1292.37149059000000000000,8621.63546636279185473400,CLOSE,2024-12-18 01:29:43
USDT,BTCUSDT,TRADE,SELL,0.07500000000000000000,0.63700000000000000000,106334.40000000000000000000,0.00000000000000000000,-3.19003200000000000000,183.68884354000000000000,180.49881154000000000000,7329.26397577279185473400,CLOSE,2024-12-18 01:29:43
USDT,BTCUSDT,TRADE,SELL,0.00400000000000000000,0.71200000000000000000,106334.40000000000000000000,0.00000000000000000000,-0.17013504000000000000,9.79673833000000000000,9.62660329000000000000,7148.76516423279185473400,CLOSE,2024-12-18 01:29:43
USDT,BTCUSDT,TRADE,SELL,0.68200000000000000000,0.71600000000000000000,106334.40000000000000000000,0.00000000000000000000,-29.00802432000000000000,1670.34388390000000000000,1641.33585958000000000000,7139.13856094279185473400,CLOSE,2024-12-18 01:29:43
USDT,BTCUSDT,TRADE,SELL,0.08200000000000000000,1.39800000000000000000,106334.40000000000000000000,0.00000000000000000000,-3.48776832000000000000,200.83313560000000000000,197.34536728000000000000,5497.80270136279185473400,CLOSE,2024-12-18 01:29:43
USDT,BTCUSDT,TRADE,SELL,0.01000000000000000000,1.48000000000000000000,106334.40000000000000000000,0.00000000000000000000,-0.42533760000000000000,24.49184581000000000000,24.06650821000000000000,5300.45733408279185473400,CLOSE,2024-12-18 01:29:43
USDT,BTCUSDT,TRADE,SELL,0.01000000000000000000,1.49000000000000000000,106334.40000000000000000000,0.00000000000000000000,-0.42533760000000000000,24.49184581000000000000,24.06650821000000000000,5276.39082587279185473400,CLOSE,2024-12-18 01:29:43
USDT,MERLUSDT,TRADE,BUY,3290.50000000000000000000,26595.70000000000000000000,0.30390000000000000000,0.00000000000000000000,-0.17999694000000000000,0.00000000000000000000,-0.17999694000000000000,5252.32431766279185473400,OPEN,2024-12-18 01:09:17
USDT,1000PEPEUSDT,TRADE,BUY,89600.00000000000000000000,2434800.00000000000000000000,0.02231500000000000000,0.00000000000000000000,-0.35989632000000000000,0.00000000000000000000,-0.35989632000000000000,5252.50431460279185473400,OPEN,2024-12-18 01:08:21
USDT,,--,--,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-2000.00000000000000000000,-2000.00000000000000000000,5252.86421092279185473400,--,2024-12-18 00:53:25
USDT,AXLUSDT,TRADE,BUY,117.00000000000000000000,6475.00000000000000000000,0.85320000000000000000,0.00000000000000000000,-0.01796840000000000000,0.00000000000000000000,-0.01796840000000000000,7252.86421092279185473400,OPEN,2024-12-18 00:34:03
USDT,MERLUSDT,TRADE,BUY,333.60000000000000000000,23305.20000000000000000000,0.29970000000000000000,0.00000000000000000000,-0.01799639000000000000,0.00000000000000000000,-0.01799639000000000000,7252.88217932279185473400,OPEN,2024-12-18 00:34:01
USDT,WLDUSDT,TRADE,SELL,34.60000000000000000000,6596.20000000000000000000,2.66900000000000000000,0.00000000000000000000,-0.03693896000000000000,-12.59739738000000000000,-12.63433634000000000000,7252.90017571279185473400,CLOSE,2024-12-18 00:32:52
USDT,WLDUSDT,TRADE,SELL,1588.70000000000000000000,6630.80000000000000000000,2.66900000000000000000,0.00000000000000000000,-1.69609612000000000000,-578.42442868000000000000,-580.12052480000000000000,7265.53451205279185473400,CLOSE,2024-12-18 00:32:52
USDT,WLDUSDT,TRADE,SELL,150.00000000000000000000,8219.50000000000000000000,2.66900000000000000000,0.00000000000000000000,-0.16014000000000000000,-54.61299446000000000000,-54.77313446000000000000,7845.65503685279185473400,CLOSE,2024-12-18 00:32:52
USDT,WLDUSDT,TRADE,SELL,421.60000000000000000000,8369.50000000000000000000,2.66900000000000000000,0.00000000000000000000,-0.45010016000000000000,-153.49892310000000000000,-153.94902326000000000000,7900.42817131279185473400,CLOSE,2024-12-18 00:32:52
USDT,WLDUSDT,TRADE,SELL,3.80000000000000000000,8791.10000000000000000000,2.66900000000000000000,0.00000000000000000000,-0.00405688000000000000,-1.38352919000000000000,-1.38758607000000000000,8054.37719457279185473400,CLOSE,2024-12-18 00:32:52
USDT,MERLUSDT,SETTLEMENT,BUY,--,22971.60000000000000000000,--,-0.70178238000000000000,0.00000000000000000000,0.00000000000000000000,-0.70178238000000000000,8055.76478064279185473400,SETTLEMENT,2024-12-18 00:00:00
USDT,AXLUSDT,SETTLEMENT,BUY,--,6358.00000000000000000000,--,-0.54882256000000000000,0.00000000000000000000,0.00000000000000000000,-0.54882256000000000000,8056.46656302279185473400,SETTLEMENT,2024-12-18 00:00:00
USDT,CYBERUSDT,SETTLEMENT,BUY,--,1052.30000000000000000000,--,-0.46532706000000000000,0.00000000000000000000,0.00000000000000000000,-0.46532706000000000000,8057.01538558279185473400,SETTLEMENT,2024-12-18 00:00:00
USDT,1000PEPEUSDT,SETTLEMENT,BUY,--,2345200.00000000000000000000,--,-5.26255845000000000000,0.00000000000000000000,0.00000000000000000000,-5.26255845000000000000,8057.48071264279185473400,SETTLEMENT,2024-12-18 00:00:00
USDT,WLDUSDT,SETTLEMENT,BUY,--,8794.90000000000000000000,--,-2.38253841000000000000,0.00000000000000000000,0.00000000000000000000,-2.38253841000000000000,8062.74327109279185473400,SETTLEMENT,2024-12-18 00:00:00
USDT,BTCUSDT,SETTLEMENT,BUY,--,1.50000000000000000000,--,-15.91340250000000000000,0.00000000000000000000,0.00000000000000000000,-15.91340250000000000000,8065.12580950279185473400,SETTLEMENT,2024-12-18 00:00:00
USDT,MERLUSDT,SETTLEMENT,BUY,--,22971.60000000000000000000,--,-0.71832194000000000000,0.00000000000000000000,0.00000000000000000000,-0.71832194000000000000,8081.03921200279185473400,SETTLEMENT,2024-12-17 16:00:00
USDT,AXLUSDT,SETTLEMENT,BUY,--,6358.00000000000000000000,--,-0.55505340000000000000,0.00000000000000000000,0.00000000000000000000,-0.55505340000000000000,8081.75753394279185473400,SETTLEMENT,2024-12-17 16:00:00
USDT,CYBERUSDT,SETTLEMENT,BUY,--,1052.30000000000000000000,--,-0.47037810000000000000,0.00000000000000000000,0.00000000000000000000,-0.47037810000000000000,8082.31258734279185473400,SETTLEMENT,2024-12-17 16:00:00
USDT,WLDUSDT,SETTLEMENT,BUY,--,8794.90000000000000000000,--,-2.43266934000000000000,0.00000000000000000000,0.00000000000000000000,-2.43266934000000000000,8082.78296544279185473400,SETTLEMENT,2024-12-17 16:00:00
USDT,BTCUSDT,SETTLEMENT,BUY,--,1.50000000000000000000,--,-15.96876000000000000000,0.00000000000000000000,0.00000000000000000000,-15.96876000000000000000,8085.21563478279185473400,SETTLEMENT,2024-12-17 16:00:00
USDT,1000PEPEUSDT,SETTLEMENT,BUY,--,2345200.00000000000000000000,--,-5.34335059000000000000,0.00000000000000000000,0.00000000000000000000,-5.34335059000000000000,8101.18439478279185473400,SETTLEMENT,2024-12-17 16:00:00
USDT,1000PEPEUSDT,TRADE,SELL,300.00000000000000000000,2345200.00000000000000000000,0.02343300000000000000,0.00000000000000000000,-0.00281196000000000000,-0.23453949000000000000,-0.23735145000000000000,8106.52774537279185473400,CLOSE,2024-12-17 09:46:31
USDT,1000PEPEUSDT,TRADE,SELL,127200.00000000000000000000,2345500.00000000000000000000,0.02343300000000000000,0.00000000000000000000,-1.19227104000000000000,-99.44474427000000000000,-100.63701531000000000000,8106.76509682279185473400,CLOSE,2024-12-17 09:46:31
USDT,1000PEPEUSDT,TRADE,SELL,3800.00000000000000000000,2472700.00000000000000000000,0.02343400000000000000,0.00000000000000000000,-0.03561968000000000000,-2.96703355000000000000,-3.00265323000000000000,8207.40211213279185473400,CLOSE,2024-12-17 09:46:31
USDT,1000PEPEUSDT,TRADE,BUY,7600.00000000000000000000,2476500.00000000000000000000,0.02344200000000000000,0.00000000000000000000,-0.03206866000000000000,0.00000000000000000000,-0.03206866000000000000,8210.40476536279185473400,OPEN,2024-12-17 09:46:23
USDT,1000PEPEUSDT,TRADE,BUY,47600.00000000000000000000,2468900.00000000000000000000,0.02344200000000000000,0.00000000000000000000,-0.20085106000000000000,0.00000000000000000000,-0.20085106000000000000,8210.43683402279185473400,OPEN,2024-12-17 09:46:21
USDT,1000PEPEUSDT,TRADE,BUY,12800.00000000000000000000,2421300.00000000000000000000,0.02344200000000000000,0.00000000000000000000,-0.05401037000000000000,0.00000000000000000000,-0.05401037000000000000,8210.63768508279185473400,OPEN,2024-12-17 09:46:21
USDT,1000PEPEUSDT,TRADE,BUY,132400.00000000000000000000,2408500.00000000000000000000,0.02344200000000000000,0.00000000000000000000,-0.55866975000000000000,0.00000000000000000000,-0.55866975000000000000,8210.69169545279185473400,OPEN,2024-12-17 09:46:21
USDT,1000PEPEUSDT,TRADE,BUY,12800.00000000000000000000,2276100.00000000000000000000,0.02344200000000000000,0.00000000000000000000,-0.05401037000000000000,0.00000000000000000000,-0.05401037000000000000,8211.25036520279185473400,OPEN,2024-12-17 09:46:21
USDT,1000PEPEUSDT,TRADE,BUY,63500.00000000000000000000,2263300.00000000000000000000,0.02344000000000000000,0.00000000000000000000,-0.26791920000000000000,0.00000000000000000000,-0.26791920000000000000,8211.30437557279185473400,OPEN,2024-12-17 09:46:08
USDT,1000PEPEUSDT,TRADE,BUY,36300.00000000000000000000,2199800.00000000000000000000,0.02344000000000000000,0.00000000000000000000,-0.15315696000000000000,0.00000000000000000000,-0.15315696000000000000,8211.57229477279185473400,OPEN,2024-12-17 09:46:08
USDT,1000PEPEUSDT,TRADE,BUY,113500.00000000000000000000,2163500.00000000000000000000,0.02344000000000000000,0.00000000000000000000,-0.47887920000000000000,0.00000000000000000000,-0.47887920000000000000,8211.72545173279185473400,OPEN,2024-12-17 09:46:07
USDT,MERLUSDT,SETTLEMENT,BUY,--,22971.60000000000000000000,--,-0.72337569000000000000,0.00000000000000000000,0.00000000000000000000,-0.72337569000000000000,8212.20433093279185473400,SETTLEMENT,2024-12-17 08:00:00
